select|Select|CAD|CSC|Stock #|OD (in)|ID (in)|Free Length(in)|Rate (lbs/in)|Sugg. Max Defl (in)|Sugg. Max Load (lbs)|Solid Length (in)|Wire Dia. (in)|Total Coils|Material|Ends|Finish|
||80103S|0.120|0.500|12.000|0.300|0.160|2.300|0.020|Stainless|None|
||80104S|0.120|0.630|8.600|0.300|0.230|2.300|0.020|Stainless|None|
||80105S|0.120|0.750|6.700|0.300|0.290|2.300|0.020|Stainless|None|
||80106S|0.120|0.880|5.400|0.300|0.370|2.300|0.020|Stainless|None|
||80107S|0.120|1.000|4.700|0.300|0.420|2.300|0.020|Stainless|None|
||80108S|0.120|1.130|4.100|0.300|0.480|2.300|0.020|Stainless|None|
||80109S|0.120|1.250|3.600|0.300|0.550|2.300|0.020|Stainless|None|
||80110S|0.120|1.380|3.200|0.300|0.620|2.300|0.020|Stainless|None|
||80111S|0.120|1.500|2.900|0.300|0.670|2.300|0.020|Stainless|None|
||80112S|0.120|1.750|2.500|0.300|0.800|2.300|0.020|Stainless|None|
||80113S|0.120|2.000|2.100|0.300|0.950|2.300|0.020|Stainless|None|
CALL||80114S|0.120|2.250|1.800|0.300|1.100|2.300|0.020|Stainless|None|
||80146|0.180|0.630|3.600|0.200|0.590|2.300|0.020|Music Wire|None|
||80147|0.180|0.750|2.700|0.200|0.780|2.300|0.020|Music Wire|None|
||80148|0.180|0.880|1.900|0.200|1.100|2.300|0.020|Music Wire|None|
||80149|0.180|1.000|1.600|0.200|1.300|2.300|0.020|Music Wire|None|
||80150|0.180|1.130|1.400|0.200|1.600|2.300|0.020|Music Wire|None|
||80151|0.180|1.250|1.200|0.200|1.800|2.300|0.020|Music Wire|None|
||80152|0.180|1.380|1.000|0.200|2.000|2.300|0.020|Music Wire|None|
||80153|0.180|1.500|0.940|0.200|2.300|2.300|0.020|Music Wire|None|
||80154|0.180|1.750|0.760|0.200|2.800|2.300|0.020|Music Wire|None|
||80155|0.180|1.880|0.660|0.200|3.200|2.300|0.020|Music Wire|None|
||80156|0.180|2.000|0.660|0.200|3.200|2.300|0.020|Music Wire|None|
||80157|0.180|2.250|0.570|0.200|3.700|2.300|0.020|Music Wire|None|
||80158|0.180|2.500|0.490|0.200|4.300|2.300|0.020|Music Wire|None|
||J-45|0.188|0.500|5.400|0.200|0.380|2.200|0.020|Music Wire|Zinc|
||487|0.188|0.560|2.900|0.200|0.690|2.200|0.020|Music Wire|Zinc|
||5393|0.188|0.560|2.500|0.200|0.810|2.200|0.020|Music Wire|Zinc|
||5408|0.188|0.590|3.600|0.200|0.560|2.200|0.020|Music Wire|None|
||5420|0.188|0.630|2.400|0.200|0.830|2.200|0.020|Music Wire|Zinc|
||M-9|0.188|0.630|2.500|0.200|0.810|2.200|0.020|Music Wire|Zinc|
||440|0.188|1.440|0.800|0.200|2.500|2.200|0.020|Music Wire|Zinc|
||251-A|0.188|1.500|0.830|0.200|2.400|2.200|0.020|Music Wire|Zinc|
||423|0.188|1.780|0.660|0.200|3.100|2.200|0.020|Music Wire|Zinc|
||251-B|0.188|1.880|0.600|0.200|3.400|2.200|0.020|Music Wire|Zinc|
||ZZ1-50|0.188|1.880|0.660|0.200|3.100|2.200|0.020|Music Wire|None|
||ZZ3-33|0.188|2.000|0.600|0.200|3.400|2.200|0.020|Music Wire|Zinc|
||251-C|0.188|2.500|0.440|0.200|4.700|2.200|0.020|Music Wire|Zinc|
||5371|0.188|3.310|0.350|0.200|5.800|2.200|0.020|Music Wire|Zinc|
||5829|0.203|0.940|2.000|0.300|0.950|2.200|0.023|Stainless|None|
||428|0.219|2.060|0.420|0.200|4.800|2.200|0.021|Music Wire|Zinc|
||80249|0.240|0.630|3.800|0.200|0.560|2.300|0.022|Music Wire|None|
||80250|0.240|0.750|2.200|0.200|0.970|2.300|0.022|Music Wire|None|
||80251|0.240|0.880|1.600|0.200|1.300|2.300|0.022|Music Wire|None|
||80252|0.240|1.000|1.200|0.200|1.700|2.300|0.022|Music Wire|None|
||80253|0.240|1.130|1.000|0.200|2.100|2.300|0.022|Music Wire|None|
||80254|0.240|1.250|0.850|0.200|2.500|2.300|0.022|Music Wire|None|
||80255|0.240|1.380|0.750|0.200|2.800|2.300|0.022|Music Wire|None|
||80256|0.240|1.500|0.650|0.200|3.300|2.300|0.022|Music Wire|None|
||80257|0.240|1.750|0.550|0.200|3.900|2.300|0.022|Music Wire|None|
||80258|0.240|2.000|0.450|0.200|4.700|2.300|0.022|Music Wire|None|
||80259|0.240|2.250|0.380|0.200|5.600|2.300|0.022|Music Wire|None|
||80260|0.240|2.500|0.310|0.200|6.900|2.300|0.022|Music Wire|None|
||80261|0.240|2.750|0.290|0.200|7.300|2.300|0.022|Music Wire|None|
||5411|0.250|0.690|3.300|0.300|0.630|2.300|0.022|Music Wire|None|
||M-74|0.250|0.880|1.600|0.200|1.300|2.300|0.022|Music Wire|None|
||M-29|0.281|0.500|2.000|0.200|1.000|2.300|0.023|Music Wire|None|
||5571|0.281|1.500|0.560|0.200|3.800|2.300|0.023|Music Wire|Zinc|
||179-A|0.343|1.500|0.400|0.200|5.200|2.300|0.025|Music Wire|Zinc|
||179-B|0.343|1.880|0.310|0.200|6.800|2.300|0.025|Music Wire|Zinc|
||179-C|0.343|2.500|0.210|0.200|9.800|2.300|0.025|Music Wire|Zinc|
||307|0.343|4.500|0.110|0.200|20.000|2.300|0.025|Music Wire|Zinc|
||5243|0.437|1.750|0.250|0.100|8.500|2.200|0.027|Music Wire|Zinc|
||B3-3|0.094|0.250|20.000|0.400|0.100|2.400|0.016|Music Wire|None|
||80090|0.120|0.380|14.000|0.200|0.150|2.400|0.018|Music Wire|None|
||80091|0.120|0.500|8.100|0.300|0.270|2.500|0.018|Music Wire|None|
||80092|0.120|0.630|5.700|0.300|0.390|2.500|0.018|Music Wire|None|
||80093|0.120|0.750|4.400|0.300|0.510|2.500|0.018|Music Wire|None|
||80094|0.120|0.880|3.600|0.300|0.620|2.500|0.018|Music Wire|None|
||80095|0.120|1.000|3.100|0.300|0.710|2.500|0.018|Music Wire|None|
||80096|0.120|1.130|2.700|0.300|0.840|2.500|0.018|Music Wire|None|
||80097|0.120|1.250|2.400|0.300|0.940|2.500|0.018|Music Wire|None|
||80098|0.120|1.380|2.100|0.300|1.100|2.500|0.018|Music Wire|None|
||80099|0.120|1.500|1.900|0.300|1.200|2.500|0.018|Music Wire|None|
||80100|0.120|1.750|1.600|0.300|1.400|2.500|0.018|Music Wire|None|
||80101|0.120|2.000|1.400|0.300|1.600|2.500|0.018|Music Wire|None|
CALL||80102|0.120|2.250|1.200|0.300|1.800|2.500|0.018|Music Wire|None|
||O-6|0.125|0.410|9.500|0.400|0.230|2.500|0.018|Music Wire|None|
||ZZ4-49|0.125|0.410|15.000|0.500|0.130|2.400|0.020|Stainless|None|
||S-501|0.125|0.500|11.000|0.500|0.180|2.400|0.020|Stainless|None|
||ZZ4-46|0.125|1.000|2.900|0.400|0.750|2.500|0.018|Music Wire|Zinc|
||S-506|0.125|1.000|4.100|0.500|0.460|2.400|0.020|Stainless|None|
||ZZ1-56|0.125|1.090|4.400|0.500|0.430|2.400|0.020|Stainless|None|
||B6-4|0.125|1.380|1.800|0.400|1.200|2.500|0.018|Music Wire|None|
||5951|0.125|1.380|2.800|0.500|0.670|2.400|0.020|Stainless|None|
||5954|0.125|1.380|5.000|0.000|0.500|2.500|0.022|Stainless|None|
||181-A|0.125|1.500|1.700|0.400|1.300|2.500|0.018|Music Wire|Zinc|
||S-511|0.125|1.500|2.800|0.500|0.690|2.400|0.020|Stainless|None|
||181-B|0.125|1.880|1.300|0.400|1.600|2.500|0.018|Music Wire|Zinc|
||S-514|0.125|2.000|1.900|0.500|1.000|2.400|0.020|Stainless|None|
||181-C|0.125|2.500|0.960|0.400|2.200|2.500|0.018|Music Wire|Zinc|
||5186|0.140|4.000|0.530|0.300|4.300|2.600|0.019|Music Wire|Zinc|
||N-107|0.156|0.810|4.700|0.500|0.450|2.600|0.022|Stainless|None|
||456|0.172|0.630|3.600|0.300|0.600|2.500|0.020|Music Wire|Zinc|
||420|0.172|0.940|2.000|0.300|1.100|2.500|0.020|Music Wire|Zinc|
||5705|0.172|1.130|1.600|0.300|1.400|2.500|0.020|Music Wire|Zinc|
||5133|0.172|2.840|0.520|0.300|4.200|2.500|0.020|Music Wire|Zinc|
||5107|0.172|2.880|0.510|0.300|4.300|2.500|0.020|Music Wire|Zinc|
||B3-1|0.188|0.440|5.500|0.300|0.420|2.600|0.021|Music Wire|Zinc|
||N-92|0.188|0.560|6.500|0.400|0.310|2.400|0.023|Stainless|None|
||5209|0.188|1.190|2.200|0.400|0.910|2.400|0.023|Stainless|None|
||B6-20|0.188|1.220|1.200|0.300|1.900|2.600|0.021|Music Wire|None|
||5450|0.188|1.250|1.500|0.300|1.600|2.600|0.021|Music Wire|Zinc|
||444|0.188|1.530|1.000|0.300|2.300|2.600|0.021|Music Wire|Zinc|
||ZZ4-65|0.188|3.440|0.410|0.300|5.800|2.600|0.021|Music Wire|Zinc|
||558|0.219|1.250|1.100|0.200|2.200|2.600|0.022|Music Wire|Zinc|
||5414|0.234|0.750|1.800|0.200|1.200|2.400|0.022|Music Wire|Gold Irridite®|
||M-138|0.234|0.780|2.000|0.200|1.100|2.400|0.022|Music Wire|None|
||5181|0.234|1.000|1.400|0.200|1.500|2.400|0.022|Music Wire|Zinc|
||80262S|0.240|0.500|21.000|0.300|0.100|2.500|0.026|Stainless|None|
||80263S|0.240|0.630|7.400|0.300|0.290|2.500|0.026|Stainless|None|
||80264S|0.240|0.750|4.400|0.300|0.490|2.500|0.026|Stainless|None|
||80265S|0.240|0.880|3.200|0.300|0.680|2.500|0.026|Stainless|None|
||80266S|0.240|1.000|2.500|0.300|0.880|2.500|0.026|Stainless|None|
||80267S|0.240|1.130|2.000|0.300|1.100|2.500|0.026|Stainless|None|
||80268S|0.240|1.250|1.700|0.300|1.300|2.500|0.026|Stainless|None|
||80269S|0.240|1.380|1.500|0.300|1.500|2.500|0.026|Stainless|None|
||80270S|0.240|1.500|1.300|0.300|1.600|2.500|0.026|Stainless|None|
||80271S|0.240|1.750|1.100|0.300|2.000|2.500|0.026|Stainless|None|
||80272S|0.240|2.000|0.890|0.300|2.400|2.500|0.026|Stainless|None|
||80273S|0.240|2.250|0.790|0.300|2.700|2.500|0.026|Stainless|None|
||80274S|0.240|2.500|0.660|0.300|3.300|2.500|0.026|Stainless|None|
||80275S|0.240|2.750|0.630|0.300|3.400|2.500|0.026|Stainless|None|
||80276S|0.240|3.000|0.550|0.300|3.900|2.500|0.026|Stainless|None|
||80277S|0.240|3.500|0.510|0.300|4.200|2.400|0.026|Stainless|None|
||80278S|0.240|4.000|0.430|0.300|5.100|2.400|0.026|Stainless|None|
||80279S|0.240|4.500|0.340|0.300|6.400|2.400|0.026|Stainless|None|
||80280S|0.240|5.000|0.340|0.300|6.400|2.400|0.026|Stainless|None|
||ZZ3-26|0.250|0.970|2.200|0.300|0.940|2.400|0.026|Stainless|None|
||5959|0.250|1.000|1.900|0.300|1.100|2.400|0.026|Stainless|None|
||408|0.250|1.000|4.200|0.900|0.380|2.400|0.032|Phosphor Bronze|None|
||N-102|0.250|1.250|0.810|0.200|2.900|2.500|0.023|Music Wire|None|
||ZZ3-60|0.250|1.470|1.200|0.300|1.700|2.400|0.026|Stainless|None|
||173-A|0.250|1.500|0.700|0.200|3.300|2.500|0.023|Music Wire|Zinc|
||S-532|0.250|1.500|1.100|0.300|1.900|2.400|0.026|Stainless|None|
||5960|0.250|1.500|1.100|0.300|1.900|2.400|0.026|Stainless|None|
||ZZ4-7|0.250|1.690|1.100|0.300|1.900|2.400|0.026|Stainless|None|
||S-536|0.250|1.750|0.920|0.300|2.300|2.400|0.026|Stainless|None|
||173-B|0.250|1.880|0.510|0.200|4.500|2.500|0.023|Music Wire|Zinc|
||S-539|0.250|2.000|0.840|0.300|2.500|2.400|0.026|Stainless|None|
||S-544|0.250|2.380|0.640|0.300|3.200|2.400|0.026|Stainless|None|
||173-C|0.250|2.500|0.370|0.200|6.300|2.500|0.023|Music Wire|Zinc|
||5176|0.266|5.750|0.120|0.200|18.000|2.400|0.023|Music Wire|Zinc|
||ZZ2-35|0.312|0.880|2.600|0.300|0.810|2.400|0.028|Stainless|None|
||ZZ3-6|0.312|0.970|1.300|0.200|1.800|2.500|0.025|Music Wire|None|
||ZZ2-50|0.312|1.250|0.790|0.200|2.900|2.500|0.025|Music Wire|Gold Irridite®|
||177-A|0.312|1.500|0.540|0.200|4.300|2.500|0.025|Music Wire|Zinc|
||ZZ1-62|0.312|1.840|0.430|0.200|5.400|2.500|0.025|Music Wire|Zinc|
||177-B|0.312|1.880|0.400|0.200|5.700|2.500|0.025|Music Wire|Zinc|
||177-C|0.312|2.500|0.280|0.200|8.100|2.500|0.025|Music Wire|Zinc|
||80437|0.359|1.000|1.400|0.200|1.600|2.500|0.026|Music Wire|None|
||80438|0.359|1.130|1.000|0.200|2.200|2.500|0.026|Music Wire|None|
||80439|0.359|1.250|0.760|0.200|3.000|2.500|0.026|Music Wire|None|
||80440|0.359|1.380|0.650|0.200|3.500|2.500|0.026|Music Wire|None|
CALL||80441|0.359|1.500|0.550|0.200|4.100|2.500|0.026|Music Wire|None|
||80442|0.359|1.750|0.400|0.200|5.700|2.500|0.026|Music Wire|None|
||80443|0.359|2.000|0.300|0.100|7.500|2.400|0.026|Music Wire|None|
||185-A|0.437|1.500|0.540|0.100|4.400|2.500|0.028|Music Wire|Zinc|
||185-B|0.437|1.880|0.300|0.100|7.800|2.500|0.028|Music Wire|Zinc|
||554|0.437|2.380|0.200|0.100|12.000|2.500|0.028|Music Wire|Zinc|
||185-C|0.437|2.500|0.180|0.100|13.000|2.500|0.028|Music Wire|Zinc|
||304|0.437|4.500|0.090|0.100|25.000|2.500|0.028|Music Wire|Zinc|
||ZZ1-35|0.156|0.630|5.100|0.300|0.470|2.700|0.020|Music Wire|None|
||164-A|0.156|1.500|1.500|0.300|1.700|2.700|0.020|Music Wire|Zinc|
||164-B|0.156|1.880|1.100|0.300|2.200|2.700|0.020|Music Wire|Zinc|
||164-C|0.156|2.500|0.810|0.300|3.000|2.700|0.020|Music Wire|Zinc|
||5257|0.156|6.000|0.320|0.300|7.500|2.700|0.020|Music Wire|Zinc|
||80172S|0.180|0.630|7.800|0.300|0.300|2.700|0.024|Stainless|None|
||80173S|0.180|0.750|5.500|0.300|0.430|2.700|0.024|Stainless|None|
||80174S|0.180|0.880|4.300|0.300|0.550|2.700|0.024|Stainless|None|
||80175S|0.180|1.000|3.600|0.300|0.660|2.700|0.024|Stainless|None|
||80176S|0.180|1.130|3.000|0.300|0.790|2.700|0.024|Stainless|None|
||80177S|0.180|1.250|2.600|0.300|0.910|2.700|0.024|Stainless|None|
||80178S|0.180|1.380|2.300|0.300|1.000|2.700|0.024|Stainless|None|
||80179S|0.180|1.500|2.000|0.300|1.200|2.700|0.024|Stainless|None|
||80180S|0.180|1.750|1.700|0.300|1.400|2.700|0.024|Stainless|None|
||80181S|0.180|2.000|1.500|0.300|1.600|2.700|0.024|Stainless|None|
||80182S|0.180|2.250|1.300|0.300|1.800|2.700|0.024|Stainless|None|
||80183S|0.180|2.500|1.100|0.300|2.100|2.700|0.024|Stainless|None|
||ZZ3-54|0.203|3.000|0.470|0.300|5.300|2.800|0.022|Music Wire|Gold Irridite®|
||443|0.234|1.030|1.600|0.200|1.500|2.700|0.023|Music Wire|Zinc|
||M-63|0.250|1.560|1.300|0.400|1.800|2.700|0.027|Stainless|None|
||S-647|0.250|2.160|0.970|0.400|2.400|2.700|0.027|Stainless|None|
||5111|0.281|0.810|2.300|0.200|1.100|2.800|0.025|Music Wire|Zinc|
||S-645|0.281|1.000|3.200|0.400|0.730|2.700|0.028|Stainless|None|
||175-A|0.281|1.500|0.740|0.200|3.400|2.800|0.025|Music Wire|Zinc|
||175-B|0.281|1.880|0.540|0.200|4.700|2.800|0.025|Music Wire|Zinc|
||175-C|0.281|2.500|0.390|0.200|6.500|2.800|0.025|Music Wire|Zinc|
||312|0.281|3.380|0.280|0.200|9.200|2.800|0.025|Music Wire|Zinc|
||5452|0.343|0.810|1.600|0.200|1.700|2.800|0.027|Music Wire|None|
||80444S|0.359|0.870|5.400|0.300|0.470|2.800|0.031|Stainless|None|
||80445S|0.359|0.880|4.100|0.300|0.610|2.800|0.031|Stainless|None|
||80446S|0.359|1.000|2.700|0.300|0.940|2.800|0.031|Stainless|None|
||5977|0.359|1.000|1.700|0.300|1.500|2.800|0.031|Stainless|None|
||80447S|0.359|1.130|2.000|0.300|1.300|2.800|0.031|Stainless|None|
||80448S|0.359|1.250|1.600|0.300|1.600|2.800|0.031|Stainless|None|
||5978|0.359|1.250|1.200|0.300|2.100|2.800|0.031|Stainless|None|
||80449S|0.359|1.380|1.300|0.300|1.900|2.800|0.031|Stainless|None|
||5979|0.359|1.380|1.100|0.300|2.400|2.800|0.031|Stainless|None|
||80450S|0.359|1.500|1.100|0.300|2.200|2.800|0.031|Stainless|None|
||5980|0.359|1.500|0.940|0.300|2.700|2.800|0.031|Stainless|None|
||80451S|0.359|1.750|0.870|0.300|2.900|2.800|0.031|Stainless|None|
||80452S|0.359|2.000|0.710|0.300|3.500|2.800|0.031|Stainless|None|
||80453S|0.359|2.250|0.580|0.300|4.400|2.800|0.031|Stainless|None|
||80454S|0.359|2.500|0.500|0.300|5.100|2.800|0.031|Stainless|None|
||80455S|0.359|2.750|0.470|0.300|5.400|2.800|0.031|Stainless|None|
||80456S|0.359|3.000|0.400|0.300|6.300|2.800|0.031|Stainless|None|
||80639S|0.500|1.250|1.800|0.300|1.300|2.700|0.034|Stainless|None|
||80640S|0.500|1.380|1.300|0.300|1.800|2.700|0.034|Stainless|None|
||80641S|0.500|1.500|1.000|0.300|2.400|2.700|0.034|Stainless|None|
||80642S|0.500|1.750|0.680|0.300|3.600|2.700|0.034|Stainless|None|
||80643S|0.500|2.000|0.510|0.300|4.700|2.700|0.034|Stainless|None|
||80644S|0.500|2.250|0.420|0.300|5.700|2.700|0.034|Stainless|None|
||481|0.500|3.800|0.100|0.100|24.000|2.700|0.030|Music Wire|Zinc|
||5446|0.500|4.000|0.110|0.100|24.000|2.700|0.030|Music Wire|Zinc|
||B17-178|0.531|3.780|0.200|0.200|13.000|2.800|0.035|Spring Steel|Zinc|
||80115S|0.120|0.630|15.000|0.300|0.180|2.900|0.022|Stainless|None|
||80116S|0.120|0.750|11.000|0.300|0.230|2.900|0.022|Stainless|None|
||80117S|0.120|0.880|9.200|0.300|0.280|2.900|0.022|Stainless|None|
||80118S|0.120|1.000|7.800|0.300|0.330|2.900|0.022|Stainless|None|
||80119S|0.120|1.130|6.800|0.300|0.380|2.900|0.022|Stainless|None|
||80120S|0.120|1.250|6.000|0.300|0.440|2.900|0.022|Stainless|None|
||80121S|0.120|1.380|5.400|0.300|0.480|2.900|0.022|Stainless|None|
||80122S|0.120|1.500|4.800|0.300|0.530|2.900|0.022|Stainless|None|
||80123S|0.120|1.750|4.000|0.300|0.640|2.900|0.022|Stainless|None|
||80124S|0.120|2.000|3.500|0.300|0.740|2.900|0.022|Stainless|None|
||80125S|0.120|2.250|3.100|0.300|0.840|2.900|0.022|Stainless|None|
||80126S|0.120|2.500|2.700|0.300|0.940|2.900|0.022|Stainless|None|
||ZZ2-22|0.125|1.000|3.800|0.500|0.650|3.000|0.019|Music Wire|None|
||5819|0.125|1.500|2.300|0.500|1.100|3.000|0.019|Music Wire|Zinc|
||498|0.140|0.840|4.000|0.400|0.660|3.000|0.020|Music Wire|Zinc|
||ZZ2-13|0.140|0.880|5.900|0.600|0.380|2.900|0.022|Stainless|None|
||B3-4|0.172|0.750|3.000|0.300|0.840|2.900|0.021|Music Wire|None|
||80159|0.180|0.500|9.600|0.300|0.290|3.000|0.022|Music Wire|None|
||80160|0.180|0.630|5.900|0.300|0.480|3.000|0.022|Music Wire|None|
||80161|0.180|0.750|4.100|0.300|0.680|3.000|0.022|Music Wire|None|
||80162|0.180|0.880|3.300|0.300|0.840|3.000|0.022|Music Wire|None|
||80163|0.180|1.000|2.700|0.300|1.100|3.000|0.022|Music Wire|None|
||80164|0.180|1.130|2.300|0.300|1.200|3.000|0.022|Music Wire|None|
||80165|0.180|1.250|1.900|0.300|1.500|3.000|0.022|Music Wire|None|
||80166|0.180|1.380|1.700|0.300|1.600|3.000|0.022|Music Wire|None|
||80167|0.180|1.500|1.500|0.300|1.900|3.000|0.022|Music Wire|None|
||80168|0.180|1.750|1.300|0.300|2.200|3.000|0.022|Music Wire|None|
||80169|0.180|2.000|1.100|0.300|2.500|3.000|0.022|Music Wire|None|
||80170|0.180|2.250|0.950|0.300|2.900|3.000|0.022|Music Wire|None|
CALL||80171|0.180|2.500|0.840|0.300|3.300|3.000|0.022|Music Wire|None|
||6075|0.188|0.630|8.500|0.600|0.280|3.000|0.025|Stainless|None|
||5397|0.188|0.750|3.700|0.300|0.730|3.000|0.022|Music Wire|Zinc|
||ZZ2-29|0.188|0.840|3.100|0.300|0.870|3.000|0.022|Music Wire|Zinc|
||5304|0.188|1.000|2.300|0.300|1.200|3.000|0.022|Music Wire|Zinc|
||M-93|0.188|1.190|1.700|0.300|1.500|3.000|0.022|Music Wire|Zinc|
||5402|0.188|1.500|1.400|0.300|1.900|3.000|0.022|Music Wire|None|
||ZZ4-30|0.188|1.970|0.990|0.300|2.700|3.000|0.022|Music Wire|Zinc|
||5684|0.188|2.000|0.940|0.300|2.800|3.000|0.022|Music Wire|Zinc|
||5812|0.188|12.300|0.140|0.300|20.000|3.000|0.022|Music Wire|Zinc|
||170-A|0.219|1.500|1.100|0.300|2.400|2.900|0.023|Music Wire|Zinc|
||170-B|0.219|1.880|0.790|0.300|3.400|2.900|0.023|Music Wire|Zinc|
||170-C|0.219|2.500|0.560|0.300|4.700|2.900|0.023|Music Wire|Zinc|
||5089|0.219|4.940|0.270|0.300|9.800|2.900|0.023|Music Wire|Zinc|
||A-54|0.234|0.940|2.200|0.300|1.300|3.100|0.024|Music Wire|Gold Irridite®|
||458|0.234|1.030|2.000|0.300|1.400|3.100|0.024|Music Wire|Zinc|
||5390|0.250|0.690|3.300|0.300|0.800|2.900|0.024|Music Wire|Zinc|
||M-48|0.250|0.940|2.300|0.300|1.200|3.100|0.025|Music Wire|None|
||5261|0.250|1.000|1.400|0.300|1.900|2.900|0.024|Music Wire|Zinc|
||452|0.250|1.030|1.700|0.300|1.600|3.100|0.025|Music Wire|Zinc|
||O-35|0.250|1.090|1.500|0.300|1.900|3.100|0.025|Music Wire|Zinc|
CALL||B6-21|0.250|1.090|1.500|0.300|1.900|3.100|0.025|Music Wire|None|
CALL||O-18|0.250|1.090|1.500|0.300|1.900|3.100|0.025|Music Wire|Zinc|
||ZZ1-40|0.250|1.160|1.700|0.300|1.600|3.100|0.025|Music Wire|None|
||5391|0.250|1.190|1.500|0.300|1.800|3.100|0.025|Music Wire|Zinc|
||5344|0.250|1.500|0.940|0.300|2.800|2.900|0.024|Music Wire|Zinc|
||N-98|0.250|1.750|1.400|0.500|1.900|3.100|0.028|Stainless|None|
||B1-51|0.250|1.880|0.860|0.300|3.300|3.100|0.025|Music Wire|Gold Irridite®|
CALL||5677|0.250|2.250|0.760|0.300|3.700|3.100|0.025|Music Wire|Zinc|
||441|0.250|2.440|0.470|0.300|5.600|2.900|0.024|Music Wire|Zinc|
||309|0.250|3.250|0.440|0.300|6.400|3.100|0.025|Music Wire|Zinc|
||5636|0.266|1.250|1.300|0.300|2.000|2.900|0.025|Music Wire|Zinc|
||5346|0.281|1.250|2.600|0.300|1.100|3.100|0.026|Music Wire|Zinc|
||80372S|0.300|1.000|3.000|0.300|0.900|3.000|0.030|Stainless|None|
||80373S|0.300|1.130|2.300|0.300|1.200|3.000|0.030|Stainless|None|
||80374S|0.300|1.250|2.000|0.300|1.400|3.000|0.030|Stainless|None|
||80375S|0.300|1.380|1.600|0.300|1.700|3.000|0.030|Stainless|None|
||80376S|0.300|1.500|1.400|0.300|1.900|3.000|0.030|Stainless|None|
||80377S|0.300|1.750|1.100|0.300|2.400|3.000|0.030|Stainless|None|
||80378S|0.300|2.000|0.940|0.300|2.900|3.000|0.030|Stainless|None|
||80379S|0.300|2.250|0.800|0.300|3.300|3.000|0.030|Stainless|None|
||80380S|0.300|2.500|0.710|0.300|3.800|3.000|0.030|Stainless|None|
||572|0.312|1.380|1.100|0.300|2.700|3.100|0.027|Music Wire|Zinc|
||S-562|0.375|1.500|0.980|0.300|2.700|3.000|0.032|Stainless|None|
||5627|0.375|1.940|0.460|0.200|5.900|2.900|0.028|Music Wire|Zinc|
||217|0.375|2.000|0.390|0.200|7.000|2.900|0.028|Music Wire|Zinc|
||S-565|0.375|2.000|0.680|0.300|3.900|3.000|0.032|Stainless|None|
||S-568|0.375|2.500|0.520|0.300|5.200|3.000|0.032|Stainless|None|
||216|0.375|3.000|0.230|0.200|12.000|2.900|0.028|Music Wire|Zinc|
||479|0.375|3.160|0.240|0.200|11.000|2.900|0.028|Music Wire|Zinc|
||305|0.375|4.500|0.150|0.200|18.000|2.900|0.028|Music Wire|Zinc|
||5469|0.500|2.250|0.470|0.300|5.800|3.000|0.035|Spring Steel|Zinc|
||5953|0.125|1.250|5.400|0.800|0.470|3.300|0.022|Stainless|None|
||5955|0.125|1.500|4.400|0.800|0.570|3.300|0.022|Stainless|None|
||5956|0.125|1.630|4.000|0.800|0.620|3.300|0.022|Stainless|None|
||5957|0.125|1.750|3.700|0.800|0.670|3.300|0.022|Stainless|None|
||5958|0.125|1.880|3.400|0.800|0.730|3.300|0.022|Stainless|None|
||5188|0.156|4.000|0.640|0.400|4.300|3.200|0.021|Music Wire|Zinc|
||5275|0.156|8.000|0.310|0.400|9.000|3.200|0.021|Music Wire|Zinc|
||ZZ2-31|0.172|0.690|9.600|0.700|0.270|3.300|0.025|Stainless|None|
||N-24|0.172|1.340|3.900|0.700|0.660|3.300|0.025|Stainless|None|
||80184S|0.180|0.500|19.000|0.400|0.150|3.200|0.026|Stainless|None|
||80185S|0.180|0.630|12.000|0.400|0.240|3.200|0.026|Stainless|None|
||80186S|0.180|0.750|8.500|0.400|0.320|3.200|0.026|Stainless|None|
||80187S|0.180|0.880|6.600|0.400|0.420|3.200|0.026|Stainless|None|
||80188S|0.180|1.000|5.500|0.400|0.510|3.200|0.026|Stainless|None|
||80189S|0.180|1.130|4.700|0.400|0.590|3.200|0.026|Stainless|None|
||80190S|0.180|1.250|4.100|0.400|0.680|3.200|0.026|Stainless|None|
||80191S|0.180|1.380|3.600|0.400|0.770|3.200|0.026|Stainless|None|
||80192S|0.180|1.500|3.200|0.400|0.870|3.200|0.026|Stainless|None|
||80193S|0.180|1.750|2.600|0.400|1.100|3.200|0.026|Stainless|None|
||80194S|0.180|2.000|2.300|0.400|1.200|3.200|0.026|Stainless|None|
||80195S|0.180|2.250|2.000|0.400|1.400|3.200|0.026|Stainless|None|
||80196S|0.180|2.500|1.700|0.400|1.600|3.200|0.026|Stainless|None|
||411|0.203|0.590|5.500|0.300|0.510|3.200|0.023|Music Wire|Zinc|
||O-4|0.203|0.940|2.200|0.300|1.300|3.200|0.023|Music Wire|None|
||ZZ1-37|0.219|0.590|5.900|0.300|0.500|3.300|0.024|Music Wire|Zinc|
||M-30|0.219|0.880|3.100|0.300|0.950|3.300|0.024|Music Wire|Zinc|
||5385|0.234|1.060|2.500|0.400|1.200|3.300|0.025|Music Wire|None|
||5194|0.234|1.440|1.300|0.400|2.200|3.300|0.025|Music Wire|Zinc|
||5185|0.234|4.000|0.440|0.400|6.700|3.300|0.025|Music Wire|Zinc|
